,movie_id,genre_id,genre,new_genre_id,new_movie_id
5646,4348,18,Drama,5,1863
5647,4348,10749,Romance,11,1863
5648,15198,18,Drama,5,2536
5649,15198,35,Comedy,10,2536
5650,10317,18,Drama,5,1106
5651,10317,35,Comedy,10,1106
5652,13092,18,Drama,5,1986
5653,13092,35,Comedy,10,1986
5654,13092,10749,Romance,11,1986
5655,4964,18,Drama,5,2041
5656,4964,35,Comedy,10,2041
5657,4964,10749,Romance,11,2041
5658,10024,18,Drama,5,941
5659,13490,18,Drama,5,2115
5660,13490,35,Comedy,10,2115
5661,1259,18,Drama,5,644
5662,1259,10749,Romance,11,644
5663,5125,18,Drama,5,2072
5664,5125,53,Thriller,6,2072
5665,245,18,Drama,5,141
5666,245,35,Comedy,10,141
5667,245,10749,Romance,11,141
5668,9549,18,Drama,5,689
5669,9549,36,History,14,689
5670,61891,18,Drama,5,1920
5671,61891,53,Thriller,6,1920
5672,61891,36,History,14,1920
5673,8944,18,Drama,5,2715
5674,8944,35,Comedy,10,2715
5675,9454,18,Drama,5,2691
5676,9454,35,Comedy,10,2691
5677,9454,10749,Romance,11,2691
5678,5902,18,Drama,5,2265
5679,5902,36,History,14,2265
5680,5902,10752,War,15,2265
5681,7445,18,Drama,5,2647
5682,7445,53,Thriller,6,2647
5683,7445,10752,War,15,2647
5684,2057,18,Drama,5,1074
5685,2057,53,Thriller,6,1074
5686,2057,10749,Romance,11,1074
5687,2057,9648,Mystery,13,1074
5688,1985,18,Drama,5,1027
5689,1985,53,Thriller,6,1027
5690,1985,9648,Mystery,13,1027
5691,615,18,Drama,5,324
5692,788,18,Drama,5,435
5693,788,10751,Family,8,435
5694,788,35,Comedy,10,435
5695,380,18,Drama,5,205
5696,13223,18,Drama,5,2184
5697,10523,18,Drama,5,1190
5698,10523,36,History,14,1190
5699,239571,18,Drama,5,1703
5700,239571,10749,Romance,11,1703
5701,424,18,Drama,5,229
5702,424,36,History,14,229
5703,424,10752,War,15,229
5704,50014,18,Drama,5,478
5705,162903,18,Drama,5,1289
5706,162903,53,Thriller,6,1289
5707,634,18,Drama,5,336
5708,634,35,Comedy,10,336
5709,634,10749,Romance,11,336
5710,392,18,Drama,5,212
5711,392,35,Comedy,10,212
5712,392,10749,Romance,11,212
5713,77877,18,Drama,5,1780
5714,77877,10749,Romance,11,1780
5715,866,18,Drama,5,482
5716,746,18,Drama,5,2298
5717,746,36,History,14,2298
5718,7345,18,Drama,5,2623
5719,198185,18,Drama,5,1868
5720,10030,18,Drama,5,946
5721,10030,35,Comedy,10,946
5722,10030,10749,Romance,11,946
5723,590,18,Drama,5,1627
5724,9655,18,Drama,5,746
5725,9655,10751,Family,8,746
5726,9655,35,Comedy,10,746
5727,9655,10749,Romance,11,746
5728,5123,18,Drama,5,2071
5729,4518,18,Drama,5,1278
5730,4518,36,History,14,1278
5731,152737,18,Drama,5,2561
5732,152737,35,Comedy,10,2561
5733,13374,18,Drama,5,2088
5734,13374,10751,Family,8,2088
5735,13374,35,Comedy,10,2088
5736,319888,18,Drama,5,2187
5737,319888,35,Comedy,10,2187
5738,319888,36,History,14,2187
5739,9469,18,Drama,5,654
5740,1909,18,Drama,5,985
5741,1909,35,Comedy,10,985
5742,1909,10749,Romance,11,985
5743,22971,18,Drama,5,2438
5744,22971,10749,Romance,11,2438
5745,22971,10752,War,15,2438
5746,8051,18,Drama,5,2786
5747,8051,35,Comedy,10,2786
5748,8051,10749,Romance,11,2786
5749,15487,18,Drama,5,1366
5750,15487,10751,Family,8,1366
5751,43931,18,Drama,5,1422
5752,43931,53,Thriller,6,1422
5753,43931,27,Horror,12,1422
5754,43931,9648,Mystery,13,1422
5755,10397,18,Drama,5,1139
5756,200505,18,Drama,5,1727
5757,9787,18,Drama,5,812
5758,293646,18,Drama,5,2508
5759,293646,36,History,14,2508
5760,1770,18,Drama,5,906
5761,1770,53,Thriller,6,906
5762,8988,18,Drama,5,440
5763,8988,10752,War,15,440
5764,15992,18,Drama,5,2727
5765,15992,53,Thriller,6,2727
5766,15992,9648,Mystery,13,2727
5767,17707,18,Drama,5,2749
5768,17707,53,Thriller,6,2749
5769,40001,18,Drama,5,2587
5770,40001,35,Comedy,10,2587
5771,40001,10749,Romance,11,2587
5772,64639,18,Drama,5,2604
5773,64639,53,Thriller,6,2604
5774,9903,18,Drama,5,875
5775,9903,35,Comedy,10,875
5776,72113,18,Drama,5,2436
5777,72113,35,Comedy,10,2436
5778,22256,18,Drama,5,2254
5779,12404,18,Drama,5,1827
5780,12404,35,Comedy,10,1827
5781,12404,10749,Romance,11,1827
5782,48034,18,Drama,5,2555
5783,48034,35,Comedy,10,2555
5784,859,18,Drama,5,475
5785,859,10749,Romance,11,475
5786,1246,18,Drama,5,635
5787,1788,18,Drama,5,914
5788,1788,10751,Family,8,914
5789,1788,10749,Romance,11,914
5790,1788,10402,Music,16,914
5791,177,18,Drama,5,100
5792,177,35,Comedy,10,100
5793,2621,18,Drama,5,2682
5794,2621,35,Comedy,10,2682
5795,2621,10749,Romance,11,2682
5796,20761,18,Drama,5,1874
5797,20761,35,Comedy,10,1874
5798,10316,18,Drama,5,1923
5799,10866,18,Drama,5,1325
5800,10866,53,Thriller,6,1325
5801,10866,9648,Mystery,13,1325
5802,21349,18,Drama,5,2042
5803,21349,35,Comedy,10,2042
5804,21349,10749,Romance,11,2042
5805,20024,18,Drama,5,1654
5806,22215,18,Drama,5,2247
5807,22215,35,Comedy,10,2247
5808,22215,10749,Romance,11,2247
5809,11632,18,Drama,5,1591
5810,11632,10749,Romance,11,1591
5811,256917,18,Drama,5,718
5812,256917,10752,War,15,718
5813,14635,18,Drama,5,2394
5814,14635,10751,Family,8,2394
5815,688,18,Drama,5,374
5816,688,10749,Romance,11,374
5817,783,18,Drama,5,1966
5818,783,36,History,14,1966
5819,228194,18,Drama,5,2538
5820,10950,18,Drama,5,1349
5821,8999,18,Drama,5,2812
5822,8999,53,Thriller,6,2812
5823,2176,18,Drama,5,2768
5824,2176,53,Thriller,6,2768
5825,270487,18,Drama,5,79
5826,270487,35,Comedy,10,79
5827,270487,9648,Mystery,13,79
5828,11661,18,Drama,5,1889
5829,11661,10749,Romance,11,1889
5830,11661,36,History,14,1889
5831,11661,10752,War,15,1889
5832,11661,10402,Music,16,1889
5833,44113,18,Drama,5,1499
5834,82693,18,Drama,5,423
5835,82693,35,Comedy,10,423
5836,82693,10749,Romance,11,423
5837,19255,18,Drama,5,1382
5838,19255,35,Comedy,10,1382
5839,19255,10749,Romance,11,1382
5840,10187,18,Drama,5,2280
5841,10187,35,Comedy,10,2280
5842,31005,18,Drama,5,2387
5843,31005,10749,Romance,11,2387
5844,50780,18,Drama,5,831
5845,65057,18,Drama,5,2712
5846,65057,35,Comedy,10,2712
5847,76203,18,Drama,5,1250
5848,76203,36,History,14,1250
5849,13497,18,Drama,5,2120
5850,13497,35,Comedy,10,2120
5851,13497,10749,Romance,11,2120
5852,13497,10402,Music,16,2120
5853,296096,18,Drama,5,606
5854,296096,10749,Romance,11,606
5855,273895,18,Drama,5,1629
5856,273895,36,History,14,1629
5857,9963,18,Drama,5,1851
5858,9963,53,Thriller,6,1851
5859,9963,9648,Mystery,13,1851
5860,314365,18,Drama,5,1470
5861,314365,53,Thriller,6,1470
5862,314365,36,History,14,1470
5863,33644,18,Drama,5,489
5864,33644,35,Comedy,10,489
5865,33644,10749,Romance,11,489
5866,9895,18,Drama,5,869
5867,9895,53,Thriller,6,869
5868,9895,35,Comedy,10,869
5869,9895,10749,Romance,11,869
5870,16052,18,Drama,5,2735
5871,1164,18,Drama,5,594
5872,239678,18,Drama,5,1093
5873,239678,35,Comedy,10,1093
5874,14359,18,Drama,5,2332
5875,14359,9648,Mystery,13,2332
5876,10139,18,Drama,5,1008
5877,10139,36,History,14,1008
5878,48289,18,Drama,5,2616
5879,48289,53,Thriller,6,2616
5880,243,18,Drama,5,140
5881,243,35,Comedy,10,140
5882,243,10749,Romance,11,140
5883,243,10402,Music,16,140
5884,226857,18,Drama,5,2202
5885,226857,10749,Romance,11,2202
5886,22796,18,Drama,5,2381
5887,22796,10751,Family,8,2381
5888,22796,35,Comedy,10,2381
5889,2355,18,Drama,5,1200
5890,9842,18,Drama,5,847
5891,9842,35,Comedy,10,847
5892,9842,10749,Romance,11,847
5893,2428,18,Drama,5,2372
5894,2428,36,History,14,2372
5895,15005,18,Drama,5,2482
5896,6963,18,Drama,5,2518
5897,6963,35,Comedy,10,2518
5898,41402,18,Drama,5,239
5899,41402,27,Horror,12,239
5900,41402,9648,Mystery,13,239
5901,2639,18,Drama,5,1315
5902,2639,35,Comedy,10,1315
5903,295964,18,Drama,5,540
5904,109417,18,Drama,5,1984
5905,109417,10402,Music,16,1984
5906,256962,18,Drama,5,1443
5907,256962,35,Comedy,10,1443
5908,256962,10752,War,15,1443
5909,48231,18,Drama,5,2597
5910,48231,53,Thriller,6,2597
5911,23367,18,Drama,5,2529
5912,23367,10751,Family,8,2529
5913,23367,35,Comedy,10,2529
5914,23367,10402,Music,16,2529
5915,3902,18,Drama,5,1853
5916,3902,10402,Music,16,1853
5917,13405,18,Drama,5,2092
5918,13405,10752,War,15,2092
5919,314385,18,Drama,5,1477
5920,314385,10749,Romance,11,1477
5921,41210,18,Drama,5,142
5922,41210,35,Comedy,10,142
5923,41210,10749,Romance,11,142
5924,17277,18,Drama,5,496
5925,17277,36,History,14,496
5926,50725,18,Drama,5,797
5927,50725,35,Comedy,10,797
5928,50725,10749,Romance,11,797
5929,10065,18,Drama,5,962
5930,10065,53,Thriller,6,962
5931,10065,27,Horror,12,962
5932,21301,18,Drama,5,2023
5933,21301,35,Comedy,10,2023
5934,5279,18,Drama,5,2106
5935,5279,53,Thriller,6,2106
5936,5279,9648,Mystery,13,2106
5937,194662,18,Drama,5,2348
5938,194662,35,Comedy,10,2348
5939,160588,18,Drama,5,2031
5940,160588,35,Comedy,10,2031
5941,10364,18,Drama,5,2820
5942,10364,35,Comedy,10,2820
5943,10364,10752,War,15,2820
5944,1578,18,Drama,5,2694
5945,25643,18,Drama,5,547
5946,25643,10749,Romance,11,547
5947,10560,18,Drama,5,1206
5948,10560,10402,Music,16,1206
5949,321697,18,Drama,5,1143
5950,321697,36,History,14,1143
5951,2575,18,Drama,5,1291
5952,2575,53,Thriller,6,1291
5953,11644,18,Drama,5,1595
5954,11644,53,Thriller,6,1595
5955,11644,9648,Mystery,13,1595
5956,68924,18,Drama,5,1575
5957,253235,18,Drama,5,2665
5958,253235,35,Comedy,10,2665
5959,253235,10749,Romance,11,2665
5960,10068,18,Drama,5,964
5961,10068,10749,Romance,11,964
5962,522,18,Drama,5,276
5963,522,35,Comedy,10,276
5964,522,36,History,14,276
5965,130150,18,Drama,5,2596
5966,33870,18,Drama,5,566
5967,33870,10749,Romance,11,566
5968,127560,18,Drama,5,1960
5969,127560,36,History,14,1960
5970,11468,18,Drama,5,1543
5971,11468,53,Thriller,6,1543
5972,11468,9648,Mystery,13,1543
5973,17436,18,Drama,5,2361
5974,8328,18,Drama,5,71
5975,8328,10749,Romance,11,71
5976,8328,10402,Music,16,71
5977,205,18,Drama,5,119
5978,205,36,History,14,119
5979,205,10752,War,15,119
5980,175541,18,Drama,5,1958
5981,175541,10402,Music,16,1958
5982,9675,18,Drama,5,754
5983,9675,35,Comedy,10,754
5984,9675,10749,Romance,11,754
5985,13960,18,Drama,5,2231
5986,26602,18,Drama,5,1847
5987,26602,35,Comedy,10,1847
5988,26602,10749,Romance,11,1847
5989,9310,18,Drama,5,572
5990,9310,10751,Family,8,572
5991,9310,35,Comedy,10,572
5992,18615,18,Drama,5,1147
5993,18615,10749,Romance,11,1147
5994,18615,9648,Mystery,13,1147
5995,4584,18,Drama,5,1933
5996,4584,10749,Romance,11,1933
5997,2977,18,Drama,5,1427
5998,2977,10749,Romance,11,1427
5999,11093,18,Drama,5,1393
6000,207,18,Drama,5,120
6001,639,18,Drama,5,338
6002,639,35,Comedy,10,338
6003,639,10749,Romance,11,338
6004,24226,18,Drama,5,2732
6005,74643,18,Drama,5,502
6006,74643,35,Comedy,10,502
6007,74643,10749,Romance,11,502
6008,83666,18,Drama,5,894
6009,83666,35,Comedy,10,894
6010,83666,10749,Romance,11,894
6011,318850,18,Drama,5,2686
6012,49950,18,Drama,5,441
6013,49950,53,Thriller,6,441
6014,49950,27,Horror,12,441
6015,13972,18,Drama,5,925
6016,13972,35,Comedy,10,925
6017,13972,10749,Romance,11,925
6018,5038,18,Drama,5,2057
6019,5038,10749,Romance,11,2057
6020,10571,18,Drama,5,1211
6021,10571,35,Comedy,10,1211
6022,10571,10749,Romance,11,1211
6023,9800,18,Drama,5,819
6024,3877,18,Drama,5,1719
6025,152599,18,Drama,5,2075
6026,152599,10749,Romance,11,2075
6027,28178,18,Drama,5,1642
6028,28178,10751,Family,8,1642
6029,264656,18,Drama,5,1268
6030,264656,37,Western,9,1268
6031,14,18,Drama,5,7
6032,45269,18,Drama,5,1854
6033,45269,36,History,14,1854
6034,22556,18,Drama,5,2335
6035,22556,10749,Romance,11,2335
6036,873,18,Drama,5,486
6037,205596,18,Drama,5,2219
6038,205596,53,Thriller,6,2219
6039,205596,36,History,14,2219
6040,205596,10752,War,15,2219
6041,16769,18,Drama,5,207
6042,16769,10402,Music,16,207
6043,1165,18,Drama,5,2531
6044,17202,18,Drama,5,455
6045,17202,35,Comedy,10,455
6046,65086,18,Drama,5,2717
6047,65086,53,Thriller,6,2717
6048,65086,27,Horror,12,2717
6049,11778,18,Drama,5,1635
6050,11778,10752,War,15,1635
6051,586,18,Drama,5,303
6052,586,35,Comedy,10,303
6053,134411,18,Drama,5,1562
6054,134411,53,Thriller,6,1562
6055,266856,18,Drama,5,1969
6056,266856,10749,Romance,11,1969
6057,10564,18,Drama,5,1208
6058,10564,35,Comedy,10,1208
6059,10564,10749,Romance,11,1208
6060,228970,18,Drama,5,2725
6061,14047,18,Drama,5,2251
6062,17127,18,Drama,5,403
6063,17127,35,Comedy,10,403
6064,17127,10749,Romance,11,403
6065,232679,18,Drama,5,1589
6066,17880,18,Drama,5,763
6067,17880,10751,Family,8,763
6068,17880,35,Comedy,10,763
6069,1245,18,Drama,5,634
6070,1245,10749,Romance,11,634
6071,4995,18,Drama,5,2049
6072,14012,18,Drama,5,1444
6073,45272,18,Drama,5,2744
6074,45272,10749,Romance,11,2744
6075,12162,18,Drama,5,1762
6076,12162,53,Thriller,6,1762
6077,12162,10752,War,15,1762
6078,51828,18,Drama,5,1327
6079,51828,10749,Romance,11,1327
6080,22798,18,Drama,5,2382
6081,12257,18,Drama,5,1789
6082,12257,35,Comedy,10,1789
6083,12257,10749,Romance,11,1789
6084,14024,18,Drama,5,2248
6085,14024,10749,Romance,11,2248
6086,14024,10402,Music,16,2248
6087,7874,18,Drama,5,2739
6088,1988,18,Drama,5,1029
6089,1988,53,Thriller,6,1029
6090,16222,18,Drama,5,2773
6091,16222,35,Comedy,10,2773
6092,16222,10749,Romance,11,2773
6093,133694,18,Drama,5,1307
6094,1018,18,Drama,5,531
6095,1018,53,Thriller,6,531
6096,1018,9648,Mystery,13,531
6097,264999,18,Drama,5,1377
6098,264999,35,Comedy,10,1377
6099,264999,10402,Music,16,1377
6100,454,18,Drama,5,244
6101,454,10749,Romance,11,244
6102,1951,18,Drama,5,1011
6103,10998,18,Drama,5,1363
6104,10998,53,Thriller,6,1363
6105,10998,10749,Romance,11,1363
6106,2604,18,Drama,5,1298
6107,2604,10752,War,15,1298
6108,1931,18,Drama,5,997
6109,1931,10402,Music,16,997
6110,71688,18,Drama,5,2328
6111,71688,36,History,14,2328
6112,8291,18,Drama,5,50
6113,8291,10749,Romance,11,50
6114,10368,18,Drama,5,1128
6115,10368,35,Comedy,10,1128
6116,10368,10752,War,15,1128
6117,2013,18,Drama,5,1049
6118,1440,18,Drama,5,735
6119,1440,10749,Romance,11,735
6120,18041,18,Drama,5,849
6121,18041,53,Thriller,6,849
6122,18041,9648,Mystery,13,849
6123,87729,18,Drama,5,2244
6124,87729,10749,Romance,11,2244
6125,44754,18,Drama,5,1697
6126,142,18,Drama,5,75
6127,142,10749,Romance,11,75
6128,10712,18,Drama,5,1273
6129,10712,10749,Romance,11,1273
6130,10876,18,Drama,5,1330
6131,613,18,Drama,5,323
6132,613,36,History,14,323
6133,613,10752,War,15,323
6134,1913,18,Drama,5,988
6135,801,18,Drama,5,442
6136,801,35,Comedy,10,442
6137,801,10752,War,15,442
6138,44214,18,Drama,5,1535
6139,44214,53,Thriller,6,1535
6140,9816,18,Drama,5,786
6141,9816,10751,Family,8,786
6142,9816,10749,Romance,11,786
6143,9816,10402,Music,16,786
6144,339984,18,Drama,5,1803
6145,4951,18,Drama,5,2035
6146,4951,35,Comedy,10,2035
6147,4951,10749,Romance,11,2035
6148,11186,18,Drama,5,1432
6149,11186,27,Horror,12,1432
6150,10691,18,Drama,5,1261
6151,10691,10749,Romance,11,1261
6152,264644,18,Drama,5,1262
6153,264644,53,Thriller,6,1262
6154,3682,18,Drama,5,1669
6155,3682,10402,Music,16,1669
6156,2266,18,Drama,5,1163
6157,2266,10749,Romance,11,1163
6158,144340,18,Drama,5,2064
6159,144340,35,Comedy,10,2064
6160,144340,10749,Romance,11,2064
6161,28211,18,Drama,5,1651
6162,28211,53,Thriller,6,1651
6163,28211,9648,Mystery,13,1651
6164,84892,18,Drama,5,1423
6165,84892,10749,Romance,11,1423
6166,9672,18,Drama,5,753
6167,79777,18,Drama,5,2304
6168,79777,10749,Romance,11,2304
6169,79777,10752,War,15,2304
6170,8952,18,Drama,5,413
6171,8952,35,Comedy,10,413
6172,8952,10749,Romance,11,413
6173,13435,18,Drama,5,2100
6174,13435,10749,Romance,11,2100
6175,6615,18,Drama,5,2446
6176,6615,35,Comedy,10,2446
6177,6615,10749,Romance,11,2446
6178,14574,18,Drama,5,2374
6179,14574,10752,War,15,2374
6180,36691,18,Drama,5,1739
6181,36691,35,Comedy,10,1739
6182,36691,10749,Romance,11,1739
6183,56601,18,Drama,5,2649
6184,56601,10751,Family,8,2649
6185,9552,18,Drama,5,2822
6186,9552,53,Thriller,6,2822
6187,9552,27,Horror,12,2822
6188,126319,18,Drama,5,1590
6189,126319,16,Animation,7,1590
6190,126319,10751,Family,8,1590
6191,126319,35,Comedy,10,1590
6192,10611,18,Drama,5,1226
6193,10611,35,Comedy,10,1226
6194,10269,18,Drama,5,1081
6195,10269,10749,Romance,11,1081
6196,10269,10402,Music,16,1081
6197,9030,18,Drama,5,464
6198,9030,53,Thriller,6,464
6199,9030,27,Horror,12,464
6200,1360,18,Drama,5,691
6201,1360,10749,Romance,11,691
6202,222935,18,Drama,5,896
6203,222935,10749,Romance,11,896
6204,205220,18,Drama,5,226
6205,57157,18,Drama,5,2764
6206,57157,35,Comedy,10,2764
6207,46889,18,Drama,5,2271
6208,46889,35,Comedy,10,2271
6209,46889,10749,Romance,11,2271
6210,60599,18,Drama,5,1536
6211,60599,53,Thriller,6,1536
6212,14799,18,Drama,5,2443
6213,14799,35,Comedy,10,2443
6214,7510,18,Drama,5,2674
6215,7510,35,Comedy,10,2674
6216,10362,18,Drama,5,1125
6217,10362,10749,Romance,11,1125
6218,86825,18,Drama,5,2016
6219,86825,53,Thriller,6,2016
6220,86825,27,Horror,12,2016
6221,38448,18,Drama,5,2204
6222,38448,10749,Romance,11,2204
6223,236751,18,Drama,5,2662
6224,45317,18,Drama,5,544
6225,10377,18,Drama,5,1130
6226,10377,35,Comedy,10,1130
6227,249164,18,Drama,5,1785
6228,1817,18,Drama,5,931
6229,1817,53,Thriller,6,931
6230,10229,18,Drama,5,1062
6231,10229,10749,Romance,11,1062
6232,687,18,Drama,5,373
6233,796,18,Drama,5,2679
6234,796,53,Thriller,6,2679
6235,796,10749,Romance,11,2679
6236,167073,18,Drama,5,1531
6237,167073,10749,Romance,11,1531
6238,121826,18,Drama,5,2565
6239,121826,35,Comedy,10,2565
6240,121826,10749,Romance,11,2565
6241,304357,18,Drama,5,641
6242,1587,18,Drama,5,808
6243,1587,10749,Romance,11,808
6244,30973,18,Drama,5,2377
6245,30973,36,History,14,2377
6246,63020,18,Drama,5,2203
6247,63020,35,Comedy,10,2203
6248,63020,10749,Romance,11,2203
6249,86829,18,Drama,5,2017
6250,86829,10402,Music,16,2017
6251,42345,18,Drama,5,707
6252,42345,36,History,14,707
6253,24137,18,Drama,5,2718
6254,24137,35,Comedy,10,2718
6255,24137,10749,Romance,11,2718
6256,13067,18,Drama,5,2007
6257,13067,35,Comedy,10,2007
6258,13067,10749,Romance,11,2007
6259,88641,18,Drama,5,2469
6260,88641,35,Comedy,10,2469
6261,96399,18,Drama,5,2357
6262,96399,36,History,14,2357
6263,489,18,Drama,5,258
6264,11804,18,Drama,5,1647
6265,11804,53,Thriller,6,1647
6266,11804,27,Horror,12,1647
6267,11873,18,Drama,5,1668
6268,74534,18,Drama,5,445
6269,74534,35,Comedy,10,445
6270,280092,18,Drama,5,791
6271,280092,53,Thriller,6,791
6272,280092,27,Horror,12,791
6273,20616,18,Drama,5,1974
6274,20616,53,Thriller,6,1974
6275,15037,18,Drama,5,2487
6276,15037,35,Comedy,10,2487
6277,15037,10749,Romance,11,2487
6278,88036,18,Drama,5,1741
6279,88036,10402,Music,16,1741
6280,11545,18,Drama,5,1566
6281,11545,35,Comedy,10,1566
6282,268238,18,Drama,5,2315
6283,268238,35,Comedy,10,2315
6284,41823,18,Drama,5,479
6285,41823,10749,Romance,11,479
6286,103731,18,Drama,5,2146
6287,75900,18,Drama,5,1126
6288,87093,18,Drama,5,2400
6289,73,18,Drama,5,237
6290,14283,18,Drama,5,2314
6291,14283,53,Thriller,6,2314
6292,14283,10749,Romance,11,2314
6293,14283,9648,Mystery,13,2314
6294,14283,10402,Music,16,2314
6295,253331,18,Drama,5,2689
6296,256924,18,Drama,5,2557
6297,256924,35,Comedy,10,2557
6298,256924,10402,Music,16,2557
6299,82532,18,Drama,5,1926
6300,82532,35,Comedy,10,1926
6301,1640,18,Drama,5,840
6302,25520,18,Drama,5,2199
6303,25520,10749,Romance,11,2199
6304,252512,18,Drama,5,2473
6305,252512,35,Comedy,10,2473
6306,252512,9648,Mystery,13,2473
6307,55720,18,Drama,5,2431
6308,41479,18,Drama,5,274
6309,41479,35,Comedy,10,274
6310,1989,18,Drama,5,1030
6311,1989,10749,Romance,11,1030
6312,101173,18,Drama,5,1381
6313,101173,53,Thriller,6,1381
6314,9700,18,Drama,5,769
6315,9700,10749,Romance,11,769
6316,219,18,Drama,5,126
6317,219,35,Comedy,10,126
6318,219,10749,Romance,11,126
6319,27586,18,Drama,5,541
6320,27586,10402,Music,16,541
6321,14811,18,Drama,5,2447
6322,14811,10749,Romance,11,2447
6323,16162,18,Drama,5,2757
6324,16162,35,Comedy,10,2757
6325,9685,18,Drama,5,760
6326,9685,35,Comedy,10,760
6327,15568,18,Drama,5,1414
6328,39806,18,Drama,5,2549
6329,25196,18,Drama,5,329
6330,25196,10749,Romance,11,329
6331,25196,10402,Music,16,329
6332,16323,18,Drama,5,2816
6333,16323,10749,Romance,11,2816
6334,16323,10402,Music,16,2816
6335,10696,18,Drama,5,1266
6336,10696,10749,Romance,11,1266
6337,29963,18,Drama,5,2140
6338,29963,10749,Romance,11,2140
6339,1116,18,Drama,5,571
6340,1116,36,History,14,571
6341,1116,10752,War,15,571
6342,15121,18,Drama,5,2509
6343,15121,10751,Family,8,2509
6344,15121,10749,Romance,11,2509
6345,15121,10402,Music,16,2509
6346,773,18,Drama,5,1952
6347,773,35,Comedy,10,1952
6348,40807,18,Drama,5,2780
6349,40807,35,Comedy,10,2780
6350,14429,18,Drama,5,2344
6351,14429,10751,Family,8,2344
6352,14429,35,Comedy,10,2344
6353,14429,10749,Romance,11,2344
6354,13751,18,Drama,5,2173
6355,9962,18,Drama,5,1228
6356,9962,35,Comedy,10,1228
6357,9962,10749,Romance,11,1228
6358,10873,18,Drama,5,1329
6359,10873,27,Horror,12,1329
6360,291270,18,Drama,5,1921
6361,291270,16,Animation,7,1921
6362,291270,35,Comedy,10,1921
6363,291270,10749,Romance,11,1921
6364,44009,18,Drama,5,1461
6365,44009,35,Comedy,10,1461
6366,43923,18,Drama,5,1419
6367,43923,35,Comedy,10,1419
6368,26306,18,Drama,5,1131
6369,26306,10749,Romance,11,1131
6370,198277,18,Drama,5,852
6371,198277,35,Comedy,10,852
6372,198277,10749,Romance,11,852
6373,198277,10402,Music,16,852
6374,7870,18,Drama,5,2737
6375,7870,10749,Romance,11,2737
6376,10288,18,Drama,5,1879
6377,10288,35,Comedy,10,1879
6378,10288,10749,Romance,11,1879
6379,10288,27,Horror,12,1879
6380,251321,18,Drama,5,2174
6381,403,18,Drama,5,220
6382,403,35,Comedy,10,220
6383,9388,18,Drama,5,614
6384,9388,35,Comedy,10,614
6385,24684,18,Drama,5,57
6386,24684,10749,Romance,11,57
6387,2610,18,Drama,5,2661
6388,2610,35,Comedy,10,2661
6389,2610,10749,Romance,11,2661
6390,73873,18,Drama,5,76
6391,7326,18,Drama,5,2615
6392,7326,35,Comedy,10,2615
6393,7326,10749,Romance,11,2615
6394,19913,18,Drama,5,1624
6395,19913,35,Comedy,10,1624
6396,19913,10749,Romance,11,1624
6397,713,18,Drama,5,391
6398,713,10749,Romance,11,391
6399,77930,18,Drama,5,1824
6400,77930,35,Comedy,10,1824
6401,3291,18,Drama,5,1549
6402,3291,36,History,14,1549
6403,12573,18,Drama,5,1877
6404,12573,35,Comedy,10,1877
6405,241771,18,Drama,5,1825
6406,241771,10749,Romance,11,1825
6407,11051,18,Drama,5,1378
6408,14578,18,Drama,5,2375
6409,14578,35,Comedy,10,2375
6410,14578,10749,Romance,11,2375
6411,71859,18,Drama,5,2363
6412,71859,53,Thriller,6,2363
6413,44835,18,Drama,5,2492
6414,306745,18,Drama,5,1655
6415,306745,10749,Romance,11,1655
6416,9571,18,Drama,5,703
6417,9571,35,Comedy,10,703
6418,16620,18,Drama,5,136
6419,16620,10402,Music,16,136
6420,8998,18,Drama,5,1991
6421,8998,35,Comedy,10,1991
6422,8998,10749,Romance,11,1991
6423,76025,18,Drama,5,1182
6424,87499,18,Drama,5,2177
6425,87499,53,Thriller,6,2177
6426,18923,18,Drama,5,1457
6427,18923,10749,Romance,11,1457
6428,28089,18,Drama,5,1617
6429,28089,36,History,14,1617
6430,338,18,Drama,5,185
6431,338,35,Comedy,10,185
6432,338,10749,Romance,11,185
6433,16158,18,Drama,5,2486
6434,16158,35,Comedy,10,2486
6435,16158,10749,Romance,11,2486
6436,12163,18,Drama,5,1763
6437,12163,10749,Romance,11,1763
6438,1523,18,Drama,5,774
6439,15256,18,Drama,5,2553
6440,15256,35,Comedy,10,2553
6441,15256,10749,Romance,11,2553
6442,83686,18,Drama,5,905
6443,83686,53,Thriller,6,905
6444,28053,18,Drama,5,1601
6445,28053,35,Comedy,10,1601
6446,1443,18,Drama,5,736
6447,1443,10749,Romance,11,736
6448,231576,18,Drama,5,1137
6449,231576,35,Comedy,10,1137
6450,13537,18,Drama,5,2132
6451,13537,36,History,14,2132
6452,13990,18,Drama,5,2241
6453,59728,18,Drama,5,1212
6454,58882,18,Drama,5,2543
6455,58882,36,History,14,2543
6456,244783,18,Drama,5,2584
6457,455,18,Drama,5,245
6458,455,35,Comedy,10,245
6459,455,10749,Romance,11,245
6460,9443,18,Drama,5,2673
6461,9443,36,History,14,2673
6462,925,18,Drama,5,506
6463,230266,18,Drama,5,495
6464,1955,18,Drama,5,1626
6465,1955,36,History,14,1626
6466,152532,18,Drama,5,2258
6467,152532,36,History,14,2258
6468,71,18,Drama,5,31
6469,71,35,Comedy,10,31
6470,71,10402,Music,16,31
6471,147773,18,Drama,5,174
6472,147773,35,Comedy,10,174
